data_name,model,seq_len,moving_average,moving_average_ratio,acc,model_params,model_size (MB)
NATOPS,DLinear,51,26,0.5098039215686274,0.9444444444444444,12654,0.05
NATOPS,DLinear,51,23,0.45098039215686275,0.9444444444444444,12654,0.05
NATOPS,DLinear,51,21,0.4117647058823529,0.9444444444444444,12654,0.05
NATOPS,DLinear,51,18,0.35294117647058826,0.9444444444444444,12654,0.05
NATOPS,DLinear,51,16,0.3137254901960784,0.9444444444444444,12654,0.05
NATOPS,DLinear,51,13,0.2549019607843137,0.9611111111111111,12654,0.05
NATOPS,DLinear,51,11,0.21568627450980393,0.9555555555555556,12654,0.05
NATOPS,DLinear,51,8,0.1568627450980392,0.9555555555555556,12654,0.05
NATOPS,DLinear,51,6,0.11764705882352941,0.9555555555555556,12654,0.05
NATOPS,DLinear,51,3,0.058823529411764705,0.9555555555555556,12654,0.05
NATOPS,DLinear,51,2,0.0392156862745098,0.9555555555555556,12654,0.05
NATOPS,DLinear,51,1,0.0196078431372549,0.9555555555555556,12654,0.05
